Observation from node 1 : 
nodeid 	 ls 	 lc 	 le 	 ltx 	 minRxPower(snr) 	 maxRxPower(snr) 	 channelNumber 	 cwid 	 label(jammed or not)	 number of neighbors 
1	0	0	0	0	0	0	172	1174	0	8
1	3	3	0	0	0	749.495	178	1175	0	8
1	0	0	0	0	0	0	172	1176	0	8
1	4	3	0	0	0	47967.7	178	1177	0	8
1	0	0	0	0	0	0	172	1178	0	8
1	4	2	0	0	0	1776.58	178	1179	0	8
1	0	0	0	0	0	0	172	1180	0	8
1	5	2	0	0	0	5995.96	178	1181	0	8
1	0	0	0	0	0	0	172	1182	0	8
1	4	2	0	0	0	5995.96	178	1183	0	8
1	0	0	0	0	0	0	172	1184	0	8
1	3	3	0	0	0	5995.96	178	1185	0	8
1	0	0	0	0	0	0	172	1186	0	8
1	3	5	0	0	0	5995.96	178	1187	0	8
1	0	0	0	0	0	0	172	1188	0	8
1	2	4	0	0	0	47967.7	178	1189	0	8
1	0	0	0	0	0	0	172	1190	0	8
1	5	2	0	0	0	47967.7	178	1191	0	8
1	0	0	0	0	0	0	172	1192	0	8
1	4	2	0	0	0	1776.58	178	1193	0	8
1	0	0	0	0	0	0	172	1194	0	8
1	3	4	0	0	0	383.741	178	1195	0	8
1	0	0	0	0	0	0	172	1196	0	8
1	2	4	0	0	0	93.6868	178	1197	0	8
1	0	0	0	0	0	0	172	1198	0	8
1	4	4	0	0	0	47967.7	178	1199	0	8
1	0	0	0	0	0	0	172	1200	0	8
1	6	1	0	0	0	47967.7	178	1201	0	8
1	0	0	0	0	0	0	172	1202	0	8
1	6	0	0	0	0	47967.7	178	1203	0	8
1	0	0	0	0	0	0	172	1204	0	8
1	3	3	0	0	0	1776.58	178	1205	0	8
1	0	0	0	0	0	0	172	1206	0	8
1	2	4	0	0	0	139.847	178	1207	0	8
1	0	0	0	0	0	0	172	1208	0	8
1	5	3	0	0	0	749.495	178	1209	0	8
1	0	0	0	0	0	0	172	1210	0	8
1	3	2	1	0	0	47967.7	178	1211	0	8
1	0	0	0	0	0	0	172	1212	0	8
1	5	2	0	0	0	47967.7	178	1213	0	8
1	0	0	0	0	0	0	172	1214	0	8
1	3	1	1	0	0	47967.7	178	1215	0	8
1	0	0	0	0	0	0	172	1216	0	8
1	3	4	0	0	0	1776.58	178	1217	0	8
1	0	0	0	0	0	0	172	1218	0	8
1	2	5	0	0	0	1776.58	178	1219	0	8
1	0	0	0	0	0	0	172	1220	0	8
1	5	2	0	0	0	5995.96	178	1221	0	8
1	0	0	0	0	0	0	172	1222	0	8
1	6	1	0	0	0	5995.96	178	1223	0	8
1	0	0	0	0	0	0	172	1224	0	8
1	7	0	0	0	0	47967.7	178	1225	0	8
1	0	0	0	0	0	0	172	1226	0	8
1	2	2	0	0	0	1776.58	178	1227	0	8
1	0	0	0	0	0	0	172	1228	0	8
1	2	5	0	0	0	1776.58	178	1229	0	8
1	0	0	0	0	0	0	172	1230	0	8
1	4	3	0	0	0	383.741	178	1231	0	8
1	0	0	0	0	0	0	172	1232	0	8
1	3	3	0	0	0	47967.7	178	1233	0	8
1	0	0	0	0	0	0	172	1234	0	8
1	5	2	0	0	0	47967.7	178	1235	0	8
1	0	0	0	0	0	0	172	1236	0	8
1	2	3	1	0	0	47967.7	178	1237	0	8
1	0	0	0	0	0	0	172	1238	0	8
1	2	3	1	0	0	222.072	178	1239	0	8
1	0	0	0	0	0	0	172	1240	0	8
1	3	4	0	0	0	1776.58	178	1241	0	8
1	0	0	0	0	0	0	172	1242	0	8
1	5	2	0	0	0	5995.96	178	1243	0	8
1	0	0	0	0	0	0	172	1244	0	8
1	4	3	0	0	0	47967.7	178	1245	0	8
1	0	0	0	0	0	0	172	1246	0	8
1	2	2	0	0	0	383.741	178	1247	0	8
1	0	0	0	0	0	0	172	1248	0	8
1	4	4	0	0	0	383.741	178	1249	0	8
1	0	0	0	0	0	0	172	1250	0	8
1	4	2	0	0	0	1776.58	178	1251	0	8
1	0	0	0	0	0	0	172	1252	0	8
1	5	2	0	0	0	47967.7	178	1253	0	8
1	0	0	0	0	0	0	172	1254	0	8
1	3	3	0	0	0	5995.96	178	1255	0	8
1	0	0	0	0	0	0	172	1256	0	8
1	4	3	0	0	0	5995.96	178	1257	0	8
1	0	0	0	0	0	0	172	1258	0	8
1	4	2	0	0	0	5995.96	178	1259	0	8
1	0	0	0	0	0	0	172	1260	0	8
1	3	4	0	0	0	383.741	178	1261	0	8
1	0	0	0	0	0	0	172	1262	0	8
1	6	1	0	0	0	47967.7	178	1263	0	8
1	0	0	0	0	0	0	172	1264	0	8
1	5	0	0	0	0	5995.96	178	1265	0	8
1	0	0	0	0	0	0	172	1266	0	8
1	2	3	0	0	0	1776.58	178	1267	0	8
1	0	0	0	0	0	0	172	1268	0	8
1	2	5	0	0	0	93.6868	178	1269	0	8
1	0	0	0	0	0	0	172	1270	0	8
1	4	4	0	0	0	749.495	178	1271	0	8
1	0	0	0	0	0	0	172	1272	0	8
1	5	2	1	0	0	47967.7	178	1273	0	8
1	0	0	0	0	0	0	172	1274	0	8
1	5	0	0	0	0	47967.7	178	1275	0	8
1	0	0	0	0	0	0	172	1276	0	8
1	5	3	0	0	0	47967.7	178	1277	0	8
1	0	0	0	0	0	0	172	1278	0	8
1	2	1	1	0	0	1776.58	178	1279	0	8
1	0	0	0	0	0	0	172	1280	0	8
1	4	3	0	0	0	749.495	178	1281	0	8
1	0	0	0	0	0	0	172	1282	0	8
1	4	4	0	0	0	749.495	178	1283	0	8
1	0	0	0	0	0	0	172	1284	0	8
1	4	2	0	0	0	749.495	178	1285	0	8
1	0	0	0	0	0	0	172	1286	0	8
1	5	2	0	0	0	5995.96	178	1287	0	8
1	0	0	0	0	0	0	172	1288	0	8
1	4	1	1	0	0	47967.7	178	1289	0	8
1	0	0	0	0	0	0	172	1290	0	8
1	5	1	1	0	0	47967.7	178	1291	0	8
1	0	0	0	0	0	0	172	1292	0	8
1	2	2	1	0	0	222.072	178	1293	0	8
1	0	0	0	0	0	0	172	1294	0	8
1	2	4	0	0	0	1776.58	178	1295	0	8
1	0	0	0	0	0	0	172	1296	0	8
1	3	5	0	0	0	1776.58	178	1297	0	8
1	0	0	0	0	0	0	172	1298	0	8
1	4	3	0	0	0	47967.7	178	1299	0	8
1	0	0	0	0	0	0	172	1300	0	8
1	5	2	0	0	0	47967.7	178	1301	0	8
1	0	0	0	0	0	0	172	1302	0	8
1	4	3	0	0	0	47967.7	178	1303	0	8
1	0	0	0	0	0	0	172	1304	0	8
1	2	3	0	0	0	139.847	178	1305	0	8
1	0	0	0	0	0	0	172	1306	0	8
1	3	3	0	0	0	5995.96	178	1307	0	8
1	0	0	0	0	0	0	172	1308	0	8
1	2	4	0	0	0	383.741	178	1309	0	8
1	0	0	0	0	0	0	172	1310	0	8
1	3	5	0	0	0	383.741	178	1311	0	8
1	0	0	0	0	0	0	172	1312	0	8
1	5	1	1	0	0	47967.7	178	1313	0	8
1	0	0	0	0	0	0	172	1314	0	8
1	4	2	1	0	0	47967.7	178	1315	0	8
1	0	0	0	0	0	0	172	1316	0	8
1	2	2	0	0	0	1776.58	178	1317	0	8
1	0	0	0	0	0	0	172	1318	0	8
1	3	4	0	0	0	5995.96	178	1319	0	8
1	0	0	0	0	0	0	172	1320	0	8
1	4	4	0	0	0	5995.96	178	1321	0	8
1	0	0	0	0	0	0	172	1322	0	8
1	4	2	0	0	0	47967.7	178	1323	0	8
1	0	0	0	0	0	0	172	1324	0	8
1	2	2	1	0	0	749.495	178	1325	0	8
1	0	0	0	0	0	0	172	1326	0	8
1	3	4	0	0	0	1776.58	178	1327	0	8
1	0	0	0	0	0	0	172	1328	0	8
1	4	4	0	0	0	5995.96	178	1329	0	8
1	0	0	0	0	0	0	172	1330	0	8
1	6	1	0	0	0	5995.96	178	1331	0	8
1	0	0	0	0	0	0	172	1332	0	8
1	5	1	0	0	0	1776.58	178	1333	0	8
1	0	0	0	0	0	0	172	1334	0	8
1	2	3	0	0	0	222.072	178	1335	0	8
1	0	0	0	0	0	0	172	1336	0	8
1	3	5	0	0	0	47967.7	178	1337	0	8
1	0	0	0	0	0	0	172	1338	0	8
1	4	2	1	0	0	47967.7	178	1339	0	8
1	0	0	0	0	0	0	172	1340	0	8
1	4	2	1	0	0	749.495	178	1341	0	8
1	0	0	0	0	0	0	172	1342	0	8
1	3	2	0	0	0	5995.96	178	1343	0	8
1	0	0	0	0	0	0	172	1344	0	8
1	3	4	0	0	0	383.741	178	1345	0	8
1	0	0	0	0	0	0	172	1346	0	8
1	5	3	0	0	0	1776.58	178	1347	0	8
1	0	0	0	0	0	0	172	1348	0	8
1	5	1	0	0	0	47967.7	178	1349	0	8
1	0	0	0	0	0	0	172	1350	0	8
1	3	2	1	0	0	47967.7	178	1351	0	8
1	0	0	0	0	0	0	172	1352	0	8
1	5	3	0	0	0	47967.7	178	1353	0	8
1	0	0	0	0	0	0	172	1354	0	8
1	4	1	1	0	0	47967.7	178	1355	0	8
1	0	0	0	0	0	0	172	1356	0	8
1	3	2	0	0	0	749.495	178	1357	0	8
1	0	0	0	0	0	0	172	1358	0	8
1	5	3	0	0	0	749.495	178	1359	0	8
1	0	0	0	0	0	0	172	1360	0	8
1	3	2	0	0	0	222.072	178	1361	0	8
1	0	0	0	0	0	0	172	1362	0	8
1	3	3	0	0	0	47967.7	178	1363	0	8
1	0	0	0	0	0	0	172	1364	0	8
1	1	5	0	0	0	5995.96	178	1365	0	8
1	0	0	0	0	0	0	172	1366	0	8
1	6	1	0	0	0	749.495	178	1367	0	8
1	0	0	0	0	0	0	172	1368	0	8
1	6	1	1	0	0	47967.7	178	1369	0	8
1	0	0	0	0	0	0	172	1370	0	8
1	5	0	0	0	0	47967.7	178	1371	0	8
1	0	0	0	0	0	0	172	1372	0	8
1	3	3	0	0	0	47967.7	178	1373	0	8
1	0	0	0	0	0	0	172	1374	0	8
1	3	3	0	0	0	1776.58	178	1375	0	8
1	0	0	0	0	0	0	172	1376	0	8
1	5	3	0	0	0	5995.96	178	1377	0	8
1	0	0	0	0	0	0	172	1378	0	8
1	5	2	0	0	0	5995.96	178	1379	0	8
1	0	0	0	0	0	0	172	1380	0	8
1	3	2	0	0	0	5995.96	178	1381	0	8
1	0	0	0	0	0	0	172	1382	0	8
1	4	4	0	0	0	47967.7	178	1383	0	8
1	0	0	0	0	0	0	172	1384	0	8
1	7	0	0	0	0	47967.7	178	1385	0	8
1	0	0	0	0	0	0	172	1386	0	8
1	6	0	0	0	0	47967.7	178	1387	0	8
1	0	0	0	0	0	0	172	1388	0	8
1	2	2	1	0	0	139.847	178	1389	0	8
1	0	0	0	0	0	0	172	1390	0	8
1	3	3	0	0	0	5995.96	178	1391	0	8
1	0	0	0	0	0	0	172	1392	0	8
1	2	5	0	0	0	47967.7	178	1393	0	8
1	0	0	0	0	0	0	172	1394	0	8
1	7	1	0	0	0	47967.7	178	1395	0	8
1	0	0	0	0	0	0	172	1396	0	8
1	3	0	0	0	0	1776.58	178	1397	0	8
1	0	0	0	0	0	0	172	1398	0	8
1	3	4	0	0	0	1776.58	178	1399	0	8
1	0	0	0	0	0	0	172	1400	0	8
1	3	4	0	0	0	1776.58	178	1401	0	8
1	0	0	0	0	0	0	172	1402	0	8
1	4	4	0	0	0	47967.7	178	1403	0	8
1	0	0	0	0	0	0	172	1404	0	8
1	4	3	0	0	0	47967.7	178	1405	0	8
1	0	0	0	0	0	0	172	1406	0	8
1	8	0	0	0	0	47967.7	178	1407	0	8
1	0	0	0	0	0	0	172	1408	0	8
1	3	0	0	0	0	1776.58	178	1409	0	8
1	0	0	0	0	0	0	172	1410	0	8
1	3	4	0	0	0	1776.58	178	1411	0	8
1	0	0	0	0	0	0	172	1412	0	8
1	4	3	0	0	0	1776.58	178	1413	0	8
1	0	0	0	0	0	0	172	1414	0	8
1	4	3	0	0	0	383.741	178	1415	0	8
1	0	0	0	0	0	0	172	1416	0	8
1	2	4	0	0	0	47967.7	178	1417	0	8
1	0	0	0	0	0	0	172	1418	0	8
1	5	2	0	0	0	47967.7	178	1419	0	8
1	0	0	0	0	0	0	172	1420	0	8
1	4	2	0	0	0	47967.7	178	1421	0	8
1	0	0	0	0	0	0	172	1422	0	8
1	3	4	0	0	0	5995.96	178	1423	0	8
1	0	0	0	0	0	0	172	1424	0	8
1	4	3	0	0	0	1776.58	178	1425	0	8
1	0	0	0	0	0	0	172	1426	0	8
1	6	1	0	0	0	1776.58	178	1427	0	8
1	0	0	0	0	0	0	172	1428	0	8
1	5	0	0	0	0	47967.7	178	1429	0	8
1	0	0	0	0	0	0	172	1430	0	8
1	3	3	0	0	0	47967.7	178	1431	0	8
1	0	0	0	0	0	0	172	1432	0	8
1	0	5	0	0	0	0	178	1433	0	8
1	0	0	0	0	0	0	172	1434	0	8
1	2	6	0	0	0	749.495	178	1435	0	8
1	0	0	0	0	0	0	172	1436	0	8
1	4	4	0	0	0	749.495	178	1437	0	8
1	0	0	0	0	0	0	172	1438	0	8
1	6	1	0	0	0	1776.58	178	1439	0	8
1	0	0	0	0	0	0	172	1440	0	8
1	6	1	0	0	0	5995.96	178	1441	0	8
1	0	0	0	0	0	0	172	1442	0	8
1	2	1	1	0	0	47967.7	178	1443	0	8
1	0	0	0	0	0	0	172	1444	0	8
1	1	6	0	0	0	47967.7	178	1445	0	8
1	0	0	0	0	0	0	172	1446	0	8
1	2	6	0	0	0	47967.7	178	1447	0	8
1	0	0	0	0	0	0	172	1448	0	8
1	4	3	0	0	0	1776.58	178	1449	0	8
1	0	0	0	0	0	0	172	1450	0	8
1	7	1	0	0	0	5995.96	178	1451	0	8
1	0	0	0	0	0	0	172	1452	0	8
1	6	0	0	0	0	47967.7	178	1453	0	8
1	0	0	0	0	0	0	172	1454	0	8
1	3	2	0	0	0	749.495	178	1455	0	8
1	0	0	0	0	0	0	172	1456	0	8
1	1	5	0	0	0	5.66121	178	1457	0	8
1	0	0	0	0	0	0	172	1458	0	8
1	2	6	0	0	0	1776.58	178	1459	0	8
1	0	0	0	0	0	0	172	1460	0	8
1	4	3	0	0	0	47967.7	178	1461	0	8
1	0	0	0	0	0	0	172	1462	0	8
1	4	2	0	0	0	47967.7	178	1463	0	8
1	0	0	0	0	0	0	172	1464	0	8
1	1	2	1	0	0	749.495	178	1465	0	8
1	0	0	0	0	0	0	172	1466	0	8
1	2	6	0	0	0	749.495	178	1467	0	8
1	0	0	0	0	0	0	172	1468	0	8
1	3	4	0	0	0	383.741	178	1469	0	8
1	0	0	0	0	0	0	172	1470	0	8
1	7	0	0	0	0	47967.7	178	1471	0	8
1	0	0	0	0	0	0	172	1472	0	8
1	4	1	0	0	0	1776.58	178	1473	0	8
1	0	0	0	0	0	0	172	1474	0	8
1	1	4	0	0	0	6.87217	178	1475	0	8
1	0	0	0	0	0	0	172	1476	0	8
1	2	6	0	0	0	749.495	178	1477	0	8
1	0	0	0	0	0	0	172	1478	0	8
1	5	2	1	0	0	47967.7	178	1479	0	8
1	0	0	0	0	0	0	172	1480	0	8
1	7	0	0	0	0	47967.7	178	1481	0	8
1	0	0	0	0	0	0	172	1482	0	8
1	5	0	0	0	0	47967.7	178	1483	0	8
1	0	0	0	0	0	0	172	1484	0	8
1	4	3	0	0	0	1776.58	178	1485	0	8
1	0	0	0	0	0	0	172	1486	0	8
1	1	4	0	0	0	6.59799	178	1487	0	8
1	0	0	0	0	0	0	172	1488	0	8
1	4	4	0	0	0	5995.96	178	1489	0	8
1	0	0	0	0	0	0	172	1490	0	8
1	5	2	0	0	0	1776.58	178	1491	0	8
1	0	0	0	0	0	0	172	1492	0	8
1	5	2	0	0	0	1776.58	178	1493	0	8
1	0	0	0	0	0	0	172	1494	0	8
1	3	1	0	0	0	47967.7	178	1495	0	8
1	0	0	0	0	0	0	172	1496	0	8
1	3	4	0	0	0	5995.96	178	1497	0	8
1	0	0	0	0	0	0	172	1498	0	8
1	3	3	0	0	0	1776.58	178	1499	0	8
1	0	0	0	0	0	0	172	1500	0	8
1	5	3	0	0	0	1776.58	178	1501	0	8
1	0	0	0	0	0	0	172	1502	0	8
1	4	2	0	0	0	749.495	178	1503	0	8
1	0	0	0	0	0	0	172	1504	0	8
1	4	2	1	0	0	47967.7	178	1505	0	8
1	0	0	0	0	0	0	172	1506	0	8
1	3	3	0	0	0	47967.7	178	1507	0	8
1	0	0	0	0	0	0	172	1508	0	8
1	2	5	0	0	0	5995.96	178	1509	0	8
1	0	0	0	0	0	0	172	1510	0	8
1	5	1	0	0	0	1776.58	178	1511	0	8
1	0	0	0	0	0	0	172	1512	0	8
1	2	3	0	0	0	139.847	178	1513	0	8
1	0	0	0	0	0	0	172	1514	0	8
1	3	5	0	0	0	47967.7	178	1515	0	8
1	0	0	0	0	0	0	172	1516	0	8
1	2	5	0	0	0	47967.7	178	1517	0	8
1	0	0	0	0	0	0	172	1518	0	8
1	4	2	1	0	0	47967.7	178	1519	0	8
1	0	0	0	0	0	0	172	1520	0	8
1	6	2	0	0	0	47967.7	178	1521	0	8
1	0	0	0	0	0	0	172	1522	0	8
1	2	2	0	0	0	749.495	178	1523	0	8
1	0	0	0	0	0	0	172	1524	0	8
1	1	5	0	0	0	5.63054	178	1525	0	8
1	0	0	0	0	0	0	172	1526	0	8
1	5	3	0	0	0	47967.7	178	1527	0	8
1	0	0	0	0	0	0	172	1528	0	8
1	7	1	0	0	0	47967.7	178	1529	0	8
1	0	0	0	0	0	0	172	1530	0	8
1	5	0	0	0	0	5995.96	178	1531	0	8
1	0	0	0	0	0	0	172	1532	0	8
1	3	2	0	0	0	5995.96	178	1533	0	8
1	0	0	0	0	0	0	172	1534	0	8
1	1	5	0	0	0	47967.7	178	1535	0	8
1	0	0	0	0	0	0	172	1536	0	8
1	5	3	0	0	0	47967.7	178	1537	0	8
1	0	0	0	0	0	0	172	1538	0	8
1	5	1	0	0	0	1776.58	178	1539	0	8
1	0	0	0	0	0	0	172	1540	0	8
1	4	1	0	0	0	5995.96	178	1541	0	8
1	0	0	0	0	0	0	172	1542	0	8
1	2	4	0	0	0	5995.96	178	1543	0	8
1	0	0	0	0	0	0	172	1544	0	8
1	1	6	0	0	0	14.2489	178	1545	0	8
1	0	0	0	0	0	0	172	1546	0	8
1	3	5	0	0	0	47967.7	178	1547	0	8
1	0	0	0	0	0	0	172	1548	0	8
1	6	1	0	0	0	1776.58	178	1549	0	8
1	0	0	0	0	0	0	172	1550	0	8
1	7	0	0	0	0	47967.7	178	1551	0	8
1	0	0	0	0	0	0	172	1552	0	8
1	5	1	0	0	0	5995.96	178	1553	0	8
1	0	0	0	0	0	0	172	1554	0	8
1	2	2	1	0	0	47967.7	178	1555	0	8
1	0	0	0	0	0	0	172	1556	0	8
1	1	6	0	0	0	47967.7	178	1557	0	8
1	0	0	0	0	0	0	172	1558	0	8
1	3	5	0	0	0	47967.7	178	1559	0	8
1	0	0	0	0	0	0	172	1560	0	8
1	3	3	0	0	0	5995.96	178	1561	0	8
1	0	0	0	0	0	0	172	1562	0	8
1	4	2	0	0	0	5995.96	178	1563	0	8
1	0	0	0	0	0	0	172	1564	0	8
1	5	2	1	0	0	47967.7	178	1565	0	8
1	0	0	0	0	0	0	172	1566	0	8
1	2	2	1	0	0	47967.7	178	1567	0	8
1	0	0	0	0	0	0	172	1568	0	8
1	2	4	0	0	0	1776.58	178	1569	0	8
1	0	0	0	0	0	0	172	1570	0	8
1	5	3	0	0	0	1776.58	178	1571	0	8
1	0	0	0	0	0	0	172	1572	0	8
1	4	2	0	0	0	47967.7	178	1573	0	8
1	0	0	0	0	0	0	172	1574	0	8
1	4	3	0	0	0	47967.7	178	1575	0	8
1	0	0	0	0	0	0	172	1576	0	8
1	3	3	0	0	0	5995.96	178	1577	0	8
1	0	0	0	0	0	0	172	1578	0	8
1	4	4	0	0	0	5995.96	178	1579	0	8
1	0	0	0	0	0	0	172	1580	0	8
1	3	2	0	0	0	1776.58	178	1581	0	8
1	0	0	0	0	0	0	172	1582	0	8
1	4	4	0	0	0	1776.58	178	1583	0	8
1	0	0	0	0	0	0	172	1584	0	8
1	6	2	0	0	0	47967.7	178	1585	0	8
1	0	0	0	0	0	0	172	1586	0	8
1	4	0	0	0	0	5995.96	178	1587	0	8
1	0	0	0	0	0	0	172	1588	0	8
1	4	4	0	0	0	5995.96	178	1589	0	8
1	0	0	0	0	0	0	172	1590	0	8
1	2	3	0	0	0	1776.58	178	1591	0	8
1	0	0	0	0	0	0	172	1592	0	8
1	4	4	0	0	0	1776.58	178	1593	0	8
1	0	0	0	0	0	0	172	1594	0	8
1	5	1	1	0	0	47967.7	178	1595	0	8
1	0	0	0	0	0	0	172	1596	0	8
1	2	2	0	0	0	5995.96	178	1597	0	8
1	0	0	0	0	0	0	172	1598	0	8
1	4	3	0	0	0	749.495	178	1599	0	8
1	0	0	0	0	0	0	172	1600	0	8
1	4	3	0	0	0	383.741	178	1601	0	8
1	0	0	0	0	0	0	172	1602	0	8
1	4	2	0	0	0	47967.7	178	1603	0	8
1	0	0	0	0	0	0	172	1604	0	8
1	2	3	0	0	0	93.6868	178	1605	0	8
1	0	0	0	0	0	0	172	1606	0	8
1	1	6	0	0	0	5.17523	178	1607	0	8
1	0	0	0	0	0	0	172	1608	0	8
1	3	5	0	0	0	749.495	178	1609	0	8
1	0	0	0	0	0	0	172	1610	0	8
1	6	2	0	0	0	47967.7	178	1611	0	8
1	0	0	0	0	0	0	172	1612	0	8
1	7	0	0	0	0	5995.96	178	1613	0	8
1	0	0	0	0	0	0	172	1614	0	8
1	4	0	0	0	0	47967.7	178	1615	0	8
1	0	0	0	0	0	0	172	1616	0	8
1	1	4	0	0	0	6.64015	178	1617	0	8
1	0	0	0	0	0	0	172	1618	0	8
1	3	5	0	0	0	5995.96	178	1619	0	8
1	0	0	0	0	0	0	172	1620	0	8
1	5	3	0	0	0	5995.96	178	1621	0	8
1	0	0	0	0	0	0	172	1622	0	8
1	7	0	0	0	0	47967.7	178	1623	0	8
1	0	0	0	0	0	0	172	1624	0	8
1	3	0	0	0	0	47967.7	178	1625	0	8
1	0	0	0	0	0	0	172	1626	0	8
1	0	6	0	0	0	0	178	1627	0	8
1	0	0	0	0	0	0	172	1628	0	8
1	2	6	0	0	0	139.847	178	1629	0	8
1	0	0	0	0	0	0	172	1630	0	8
1	4	4	0	0	0	749.495	178	1631	0	8
1	0	0	0	0	0	0	172	1632	0	8
1	6	1	0	0	0	5995.96	178	1633	0	8
1	0	0	0	0	0	0	172	1634	0	8
1	7	0	0	0	0	47967.7	178	1635	0	8
1	0	0	0	0	0	0	172	1636	0	8
1	4	2	0	0	0	47967.7	178	1637	0	8
1	0	0	0	0	0	0	172	1638	0	8
1	3	1	0	0	0	749.495	178	1639	0	8
1	0	0	0	0	0	0	172	1640	0	8
1	3	5	0	0	0	749.495	178	1641	0	8
1	0	0	0	0	0	0	172	1642	0	8
1	3	3	0	0	0	1776.58	178	1643	0	8
1	0	0	0	0	0	0	172	1644	0	8
1	3	3	0	0	0	47967.7	178	1645	0	8
1	0	0	0	0	0	0	172	1646	0	8
1	4	2	1	0	0	47967.7	178	1647	0	8
1	0	0	0	0	0	0	172	1648	0	8
1	5	2	0	0	0	5995.96	178	1649	0	8
1	0	0	0	0	0	0	172	1650	0	8
1	2	3	0	0	0	383.741	178	1651	0	8
1	0	0	0	0	0	0	172	1652	0	8
1	3	4	0	0	0	1776.58	178	1653	0	8
1	0	0	0	0	0	0	172	1654	0	8
1	3	3	0	0	0	47967.7	178	1655	0	8
1	0	0	0	0	0	0	172	1656	0	8
1	2	5	0	0	0	47967.7	178	1657	0	8
1	0	0	0	0	0	0	172	1658	0	8
1	4	3	0	0	0	5995.96	178	1659	0	8
1	0	0	0	0	0	0	172	1660	0	8
1	6	2	0	0	0	5995.96	178	1661	0	8
1	0	0	0	0	0	0	172	1662	0	8
1	5	0	0	0	0	47967.7	178	1663	0	8
1	0	0	0	0	0	0	172	1664	0	8
1	2	3	0	0	0	47967.7	178	1665	0	8
1	0	0	0	0	0	0	172	1666	0	8
1	3	5	0	0	0	47967.7	178	1667	0	8
1	0	0	0	0	0	0	172	1668	0	8
1	3	2	1	0	0	5995.96	178	1669	0	8
1	0	0	0	0	0	0	172	1670	0	8
1	4	4	0	0	0	5995.96	178	1671	0	8
1	0	0	0	0	0	0	172	1672	0	8
1	4	2	0	0	0	5995.96	178	1673	0	8
1	0	0	0	0	0	0	172	1674	0	8
1	2	4	0	0	0	1776.58	178	1675	0	8
1	0	0	0	0	0	0	172	1676	0	8
1	4	4	0	0	0	1776.58	178	1677	0	8
1	0	0	0	0	0	0	172	1678	0	8
1	5	2	0	0	0	47967.7	178	1679	0	8
1	0	0	0	0	0	0	172	1680	0	8
1	6	0	0	0	0	47967.7	178	1681	0	8
1	0	0	0	0	0	0	172	1682	0	8
1	6	1	0	0	0	1776.58	178	1683	0	8
1	0	0	0	0	0	0	172	1684	0	8
1	5	1	0	0	0	5995.96	178	1685	0	8
1	0	0	0	0	0	0	172	1686	0	8
1	3	2	0	0	0	1776.58	178	1687	0	8
1	0	0	0	0	0	0	172	1688	0	8
1	3	3	0	0	0	47967.7	178	1689	0	8
1	0	0	0	0	0	0	172	1690	0	8
1	2	6	0	0	0	47967.7	178	1691	0	8
1	0	0	0	0	0	0	172	1692	0	8
1	5	2	0	0	0	5995.96	178	1693	0	8
1	0	0	0	0	0	0	172	1694	0	8
1	4	3	0	0	0	749.495	178	1695	0	8
1	0	0	0	0	0	0	172	1696	0	8
1	3	3	0	0	0	749.495	178	1697	0	8
1	0	0	0	0	0	0	172	1698	0	8
1	3	4	0	0	0	139.847	178	1699	0	8
1	0	0	0	0	0	0	172	1700	0	8
1	5	2	0	0	0	47967.7	178	1701	0	8
1	0	0	0	0	0	0	172	1702	0	8
1	5	2	0	0	0	47967.7	178	1703	0	8
1	0	0	0	0	0	0	172	1704	0	8
1	7	0	0	0	0	5995.96	178	1705	0	8
1	0	0	0	0	0	0	172	1706	0	8
1	6	1	0	0	0	5995.96	178	1707	0	8
1	0	0	0	0	0	0	172	1708	0	8
1	2	1	0	0	0	124.675	178	1709	0	8
1	0	0	0	0	0	0	172	1710	0	8
1	1	6	0	0	0	47967.7	178	1711	0	8
1	0	0	0	0	0	0	172	1712	0	8
1	5	3	0	0	0	47967.7	178	1713	0	8
1	0	0	0	0	0	0	172	1714	0	8
1	6	1	0	0	0	1776.58	178	1715	0	8
1	0	0	0	0	0	0	172	1716	0	8
1	6	1	0	0	0	5995.96	178	1717	0	8
1	0	0	0	0	0	0	172	1718	0	8
1	4	1	0	0	0	5995.96	178	1719	0	8
1	0	0	0	0	0	0	172	1720	0	8
1	2	4	0	0	0	47967.7	178	1721	0	8
1	0	0	0	0	0	0	172	1722	0	8
1	5	2	0	0	0	47967.7	178	1723	0	8
1	0	0	0	0	0	0	172	1724	0	8
1	5	2	0	0	0	47967.7	178	1725	0	8
1	0	0	0	0	0	0	172	1726	0	8
1	5	1	0	0	0	5995.96	178	1727	0	8
1	0	0	0	0	0	0	172	1728	0	8
1	4	2	0	0	0	5995.96	178	1729	0	8
1	0	0	0	0	0	0	172	1730	0	8
1	1	4	0	0	0	16.8732	178	1731	0	8
1	0	0	0	0	0	0	172	1732	0	8
1	4	4	0	0	0	47967.7	178	1733	0	8
1	0	0	0	0	0	0	172	1734	0	8
1	6	2	0	0	0	47967.7	178	1735	0	8
1	0	0	0	0	0	0	172	1736	0	8
1	7	0	0	0	0	5995.96	178	1737	0	8
1	0	0	0	0	0	0	172	1738	0	8
1	4	0	0	0	0	47967.7	178	1739	0	8
1	0	0	0	0	0	0	172	1740	0	8
1	3	4	0	0	0	5995.96	178	1741	0	8
1	0	0	0	0	0	0	172	1742	0	8
